id,date,region,latitude,longitude,soil_type,crop_type,month,year,lst_celsius,ndvi,savi,evi,ta_celsius,rh_percent,wind_ms,solar_wm2,vpd_kpa,et0_mm_day,soil_moisture,field_capacity,wilting_point,irrigation_event,cwsi,stress_label
1627,2023-10-02,Kairouan,35.67,10.1,clay-loam,Olive,10,2023,31.72,0.0681,0.0651,0.1243,26.51,50.04,2.04,425.6,1.7303,1.343,0.2305,0.36,0.18,0,0.6028,medium
1628,2021-04-20,Kairouan,35.67,10.1,clay-loam,Olive,4,2021,22.17,0.107,0.0998,0.1899,17.7,58.61,1.04,528.3,0.8381,1.199,0.2541,0.36,0.18,0,0.5951,medium
1629,2022-02-20,Sfax,34.74,10.76,sandy-loam,Potato,2,2022,20.66,0.2468,0.2118,0.3987,18.35,77.66,3.71,288.8,0.4714,0.903,0.2151,0.28,0.1,0,0.4074,mild
1630,2022-07-28,Nabeul,36.45,10.73,sandy,Olive,7,2022,32.49,0.2874,0.241,0.4523,30.34,45.97,4.36,814.6,2.3381,2.019,0.126,0.18,0.06,0,0.3206,mild
1631,2023-12-01,Gafsa,34.43,8.78,sandy,Citrus,12,2023,16.66,0.1041,0.0973,0.1852,12.56,60.06,3.97,193.8,0.5812,0.621,0.0757,0.18,0.06,1,0.5843,medium
1632,2022-12-26,Nabeul,36.45,10.73,sandy,Citrus,12,2022,15.39,0.0921,0.0867,0.1653,11.21,63.03,2.03,233.9,0.4922,0.652,0.0747,0.18,0.06,1,0.7026,medium
1633,2023-03-14,Sidi Bouzid,35.04,9.48,sandy-loam,Barley,3,2023,16.62,0.3529,0.2855,0.5334,14.63,63.28,2.67,450.6,0.6114,1.012,0.214,0.28,0.1,0,0.3398,mild
1634,2023-08-28,Bizerte,37.27,9.87,loam,Olive,8,2023,38.12,0.1848,0.1645,0.311,33.79,46.04,3.79,820.3,2.8369,2.171,0.1881,0.32,0.12,0,0.4893,mild
1635,2023-05-22,Kairouan,35.67,10.1,clay-loam,Pepper,5,2023,21.37,0.318,0.2622,0.491,21.82,60.39,4.91,773.9,1.036,1.62,0.3222,0.36,0.18,0,0.0396,low
1636,2021-05-04,Gabès,33.88,9.79,sandy,Tomato,5,2021,26.29,0.2538,0.217,0.4081,24.17,63.12,4.21,678.3,1.1119,1.606,0.1066,0.18,0.06,0,0.3251,mild
1637,2022-03-07,Sfax,34.74,10.76,sandy-loam,Barley,3,2022,15.83,0.3462,0.2811,0.5254,16.55,74.42,2.47,375.1,0.4817,0.977,0.2141,0.28,0.1,0,0.0455,low
1638,2021-11-27,Sidi Bouzid,35.04,9.48,sandy-loam,Barley,11,2021,18.84,0.1199,0.111,0.211,15.6,53.75,4.2,235.9,0.82,0.754,0.1523,0.28,0.1,1,0.4995,medium
1639,2021-10-22,Béja,36.73,9.18,loam,Pepper,10,2021,32.43,0.0581,0.0559,0.1068,25.93,50.0,3.74,401.2,1.6742,1.287,0.1495,0.32,0.12,1,0.841,high
1640,2021-09-24,Béja,36.73,9.18,loam,Citrus,9,2021,28.05,0.2701,0.2287,0.4298,27.61,70.42,1.64,665.7,1.0928,1.721,0.2685,0.32,0.12,0,0.2124,low
1641,2023-04-19,Kairouan,35.67,10.1,clay-loam,Tomato,4,2023,22.15,0.2454,0.2108,0.3967,19.2,55.1,6.05,569.9,0.9989,1.298,0.2798,0.36,0.18,0,0.4401,mild
1642,2023-01-19,Kairouan,35.67,10.1,clay-loam,Citrus,1,2023,22.53,0.1663,0.1496,0.2834,17.48,65.0,6.06,239.8,0.699,0.803,0.234,0.36,0.18,1,0.709,medium
1643,2022-02-05,Béja,36.73,9.18,loam,Olive,2,2022,12.71,0.1814,0.1617,0.3059,10.36,77.79,2.97,286.1,0.2793,0.7,0.2525,0.32,0.12,0,0.4638,mild
1644,2022-08-04,Sidi Bouzid,35.04,9.48,sandy-loam,Pepper,8,2022,35.41,0.5445,0.3993,0.7376,36.17,51.24,0.91,723.9,2.9243,2.134,0.2447,0.28,0.1,0,0.0044,low
1645,2022-07-09,Kairouan,35.67,10.1,clay-loam,Olive,7,2022,36.54,0.453,0.3477,0.6456,35.67,57.92,3.32,846.7,2.4551,2.286,0.36,0.36,0.18,0,0.173,low
1646,2021-07-05,Sidi Bouzid,35.04,9.48,sandy-loam,Barley,7,2021,41.32,0.0713,0.068,0.1299,33.5,33.87,4.92,807.5,3.4216,2.142,0.1352,0.28,0.1,1,0.6729,medium
1647,2022-02-07,Kairouan,35.67,10.1,clay-loam,Potato,2,2022,18.95,0.0589,0.0567,0.1083,11.16,45.71,2.39,303.9,0.7203,0.742,0.2083,0.36,0.18,0,0.9906,extreme
1648,2022-03-28,Sidi Bouzid,35.04,9.48,sandy-loam,Citrus,3,2022,15.62,0.2186,0.1907,0.3597,15.23,69.06,5.47,350.1,0.5355,0.908,0.2124,0.28,0.1,0,0.1558,low
1649,2021-12-26,Nabeul,36.45,10.73,sandy,Wheat,12,2021,12.42,0.1941,0.1718,0.3246,10.61,77.45,2.85,217.3,0.2884,0.615,0.1251,0.18,0.06,0,0.3617,mild
1650,2022-08-25,Béja,36.73,9.18,loam,Potato,8,2022,36.36,0.1354,0.1241,0.2356,31.34,44.81,3.55,769.5,2.5276,2.003,0.1863,0.32,0.12,1,0.5481,medium
1651,2022-11-14,Sfax,34.74,10.76,sandy-loam,Barley,11,2022,20.0,0.2387,0.2058,0.3875,19.72,71.45,1.37,288.3,0.6559,0.936,0.2046,0.28,0.1,0,0.1648,low
1652,2023-12-04,Gabès,33.88,9.79,sandy,Potato,12,2023,11.59,0.3725,0.2982,0.5564,11.73,85.51,2.2,173.1,0.1997,0.571,0.18,0.18,0.06,0,0.1364,low
1653,2023-10-16,Bizerte,37.27,9.87,loam,Olive,10,2023,26.43,0.1473,0.1341,0.2543,25.27,60.35,2.01,519.0,1.2762,1.442,0.2352,0.32,0.12,0,0.2737,mild
1654,2022-03-10,Sidi Bouzid,35.04,9.48,sandy-loam,Citrus,3,2022,19.33,0.2114,0.1852,0.3495,17.29,71.22,1.51,383.9,0.5679,1.01,0.218,0.28,0.1,0,0.386,mild
1655,2023-08-28,Kairouan,35.67,10.1,clay-loam,Tomato,8,2023,34.29,0.6188,0.4379,0.8059,35.26,53.13,4.03,817.2,2.6739,2.229,0.3335,0.36,0.18,0,0.0167,low
1656,2021-11-06,Gabès,33.88,9.79,sandy,Pepper,11,2021,20.51,0.2575,0.2196,0.4131,18.0,63.46,1.99,247.7,0.7542,0.828,0.1358,0.18,0.06,0,0.3673,mild
1657,2021-01-16,Kairouan,35.67,10.1,clay-loam,Citrus,1,2021,17.08,0.3313,0.2712,0.5075,14.93,74.93,5.64,214.2,0.4257,0.704,0.2768,0.36,0.18,0,0.4093,mild
1658,2022-03-19,Bizerte,37.27,9.87,loam,Olive,3,2022,19.97,0.1006,0.0942,0.1794,15.58,53.25,4.62,370.4,0.8277,0.944,0.183,0.32,0.12,1,0.6998,medium
1659,2023-08-27,Nabeul,36.45,10.73,sandy,Wheat,8,2023,35.62,0.2914,0.2439,0.4575,34.21,54.81,4.44,736.1,2.4315,2.073,0.1406,0.18,0.06,0,0.2436,low
1660,2023-12-16,Kairouan,35.67,10.1,clay-loam,Citrus,12,2023,18.85,0.1013,0.0948,0.1805,13.16,50.0,3.81,177.5,0.7569,0.606,0.1957,0.36,0.18,1,0.7813,high
1661,2022-02-10,Kairouan,35.67,10.1,clay-loam,Wheat,2,2022,10.2,0.2481,0.2128,0.4004,10.97,86.24,4.47,348.3,0.1803,0.789,0.2963,0.36,0.18,0,0.0104,low
1662,2021-02-13,Gafsa,34.43,8.78,sandy,Olive,2,2021,16.68,0.1716,0.1539,0.2913,14.21,70.69,5.59,240.7,0.475,0.73,0.1216,0.18,0.06,0,0.4083,mild
1663,2022-01-01,Sidi Bouzid,35.04,9.48,sandy-loam,Potato,1,2022,19.38,0.0213,0.021,0.0403,12.93,49.63,5.02,179.4,0.751,0.605,0.0974,0.28,0.1,1,0.8084,high
1664,2022-01-13,Béja,36.73,9.18,loam,Wheat,1,2022,14.54,0.0653,0.0625,0.1194,10.69,57.57,1.47,244.8,0.5456,0.655,0.1509,0.32,0.12,1,0.6059,medium
1665,2022-11-25,Nabeul,36.45,10.73,sandy,Citrus,11,2022,16.41,0.5249,0.3886,0.7187,15.48,78.7,2.22,335.4,0.3745,0.895,0.1671,0.18,0.06,0,0.2269,low
1666,2021-05-04,Sfax,34.74,10.76,sandy-loam,Potato,5,2021,24.88,0.4063,0.3195,0.5949,23.29,63.76,2.15,628.2,1.0359,1.513,0.2209,0.28,0.1,0,0.3103,mild
1667,2021-06-21,Sidi Bouzid,35.04,9.48,sandy-loam,Tomato,6,2021,30.16,0.5708,0.4132,0.7623,29.02,52.93,4.83,594.6,1.8877,1.678,0.2398,0.28,0.1,0,0.2271,low
1668,2023-11-17,Sfax,34.74,10.76,sandy-loam,Wheat,11,2023,25.95,0.0887,0.0837,0.1596,20.99,51.65,1.61,336.7,1.202,1.046,0.1487,0.28,0.1,0,0.6005,medium
1669,2021-08-18,Sidi Bouzid,35.04,9.48,sandy-loam,Citrus,8,2021,37.81,0.2392,0.2062,0.3883,34.89,41.97,2.71,660.3,3.2434,1.99,0.2138,0.28,0.1,0,0.3259,mild
1670,2021-04-27,Nabeul,36.45,10.73,sandy,Olive,4,2021,25.26,0.031,0.0304,0.0582,20.19,59.53,5.17,462.3,0.9575,1.2,0.0773,0.18,0.06,1,0.7162,medium
1671,2022-08-10,Kairouan,35.67,10.1,clay-loam,Citrus,8,2022,33.02,0.1843,0.1641,0.3103,29.74,48.05,5.39,742.1,2.1713,1.903,0.2626,0.36,0.18,0,0.3856,mild
1672,2023-11-14,Sidi Bouzid,35.04,9.48,sandy-loam,Tomato,11,2023,22.08,0.3382,0.2759,0.5159,21.41,85.28,1.17,317.6,0.3752,1.027,0.2406,0.28,0.1,0,0.1944,low
1673,2023-11-11,Sfax,34.74,10.76,sandy-loam,Potato,11,2023,22.07,0.3373,0.2753,0.5148,21.52,80.38,1.96,282.3,0.5039,0.971,0.2616,0.28,0.1,0,0.1659,low
1674,2023-04-03,Gafsa,34.43,8.78,sandy,Citrus,4,2023,28.1,0.048,0.0464,0.0889,23.04,53.14,4.79,471.1,1.3194,1.302,0.0838,0.18,0.06,1,0.6347,medium
1675,2023-06-02,Gabès,33.88,9.79,sandy,Potato,6,2023,34.7,0.0981,0.092,0.1752,29.19,46.5,1.13,719.1,2.1669,1.852,0.0953,0.18,0.06,1,0.5938,medium
1676,2022-12-21,Gabès,33.88,9.79,sandy,Potato,12,2022,18.49,0.0824,0.0781,0.149,13.16,60.81,4.25,177.5,0.5932,0.606,0.0735,0.18,0.06,1,0.7442,medium
1677,2021-04-08,Gabès,33.88,9.79,sandy,Olive,4,2021,17.43,0.301,0.2505,0.4697,18.08,65.87,3.16,629.6,0.7077,1.323,0.1769,0.18,0.06,0,0.0584,low
1678,2021-04-05,Sidi Bouzid,35.04,9.48,sandy-loam,Barley,4,2021,26.15,0.0238,0.0234,0.0449,18.23,37.59,4.53,472.7,1.3065,1.151,0.1002,0.28,0.1,1,0.9152,extreme
1679,2023-11-11,Kairouan,35.67,10.1,clay-loam,Wheat,11,2023,18.76,0.2217,0.1931,0.364,15.92,75.28,4.73,328.3,0.4473,0.898,0.2731,0.36,0.18,0,0.4749,mild
1680,2022-08-19,Sfax,34.74,10.76,sandy-loam,Olive,8,2022,34.38,0.1518,0.1378,0.2613,32.2,41.69,4.27,890.2,2.8036,2.192,0.1582,0.28,0.1,1,0.2688,mild
1681,2023-05-13,Kairouan,35.67,10.1,clay-loam,Citrus,5,2023,24.03,0.1508,0.137,0.2597,21.92,51.15,4.66,718.3,1.2849,1.564,0.2458,0.36,0.18,0,0.3071,mild
1682,2022-12-19,Gafsa,34.43,8.78,sandy,Citrus,12,2022,15.55,0.3205,0.2639,0.4941,13.42,68.72,1.07,233.4,0.4815,0.701,0.1299,0.18,0.06,0,0.3836,mild
1683,2022-10-07,Nabeul,36.45,10.73,sandy,Pepper,10,2022,21.13,0.2512,0.2151,0.4046,18.9,62.2,1.99,510.5,0.8253,1.218,0.1373,0.18,0.06,0,0.4223,mild
1684,2023-08-02,Sfax,34.74,10.76,sandy-loam,Olive,8,2023,38.55,0.0548,0.0528,0.101,30.64,32.06,1.6,694.8,2.9896,1.876,0.1294,0.28,0.1,1,0.7132,medium
1685,2021-11-18,Gabès,33.88,9.79,sandy,Wheat,11,2021,29.23,0.0211,0.0207,0.0398,20.64,50.0,3.26,312.3,1.2166,0.998,0.0736,0.18,0.06,1,0.9733,extreme
1686,2023-04-07,Bizerte,37.27,9.87,loam,Citrus,4,2023,15.3,0.2709,0.2293,0.4309,14.38,66.58,2.56,624.8,0.5476,1.182,0.2719,0.32,0.12,0,0.2176,low
1687,2021-01-20,Sfax,34.74,10.76,sandy-loam,Olive,1,2021,14.81,0.1931,0.1709,0.3231,14.24,84.68,5.0,184.0,0.2489,0.639,0.2064,0.28,0.1,0,0.1589,low
1688,2021-09-05,Sfax,34.74,10.76,sandy-loam,Tomato,9,2021,31.6,0.1862,0.1655,0.313,29.76,50.35,2.82,611.3,2.0777,1.728,0.1836,0.28,0.1,0,0.2791,mild
1689,2022-04-13,Kairouan,35.67,10.1,clay-loam,Potato,4,2022,24.39,0.1731,0.1551,0.2935,19.57,58.11,0.61,495.3,0.9537,1.222,0.2264,0.36,0.18,0,0.6772,medium
1690,2023-07-18,Gabès,33.88,9.79,sandy,Citrus,7,2023,38.94,0.1479,0.1345,0.2552,31.1,30.47,2.4,971.8,3.1405,2.24,0.1107,0.18,0.06,0,0.6782,medium
1691,2022-11-11,Gafsa,34.43,8.78,sandy,Potato,11,2022,24.86,0.1271,0.1171,0.2225,19.87,56.92,0.7,235.1,0.9992,0.849,0.0856,0.18,0.06,1,0.661,medium
1692,2021-11-16,Nabeul,36.45,10.73,sandy,Barley,11,2021,18.07,0.2183,0.1904,0.3591,18.53,71.94,4.69,277.6,0.5986,0.889,0.135,0.18,0.06,0,0.0713,low
1693,2021-08-12,Gabès,33.88,9.79,sandy,Pepper,8,2021,34.68,0.3208,0.2641,0.4945,31.93,53.58,5.99,796.4,2.1979,2.062,0.1198,0.18,0.06,0,0.3378,mild
1694,2021-07-12,Bizerte,37.27,9.87,loam,Citrus,7,2021,33.65,0.2372,0.2047,0.3855,31.47,50.62,3.37,837.9,2.2779,2.095,0.2501,0.32,0.12,0,0.3162,mild
1695,2021-11-13,Bizerte,37.27,9.87,loam,Potato,11,2021,22.1,0.1507,0.1369,0.2596,19.76,68.06,0.83,329.8,0.7355,1.002,0.1924,0.32,0.12,0,0.4515,mild
1696,2023-11-17,Béja,36.73,9.18,loam,Tomato,11,2023,24.11,0.1808,0.1613,0.3051,19.93,65.0,4.05,289.8,0.815,0.944,0.1977,0.32,0.12,0,0.6275,medium
1697,2023-03-25,Sidi Bouzid,35.04,9.48,sandy-loam,Potato,3,2023,16.17,0.6799,0.4676,0.858,16.7,66.82,5.68,466.5,0.6309,1.095,0.28,0.28,0.1,0,0.0724,low
1698,2023-10-05,Bizerte,37.27,9.87,loam,Citrus,10,2023,28.39,0.0868,0.082,0.1563,24.29,56.84,5.14,471.2,1.3103,1.342,0.1664,0.32,0.12,0,0.6093,medium
1699,2023-02-28,Béja,36.73,9.18,loam,Pepper,2,2023,12.32,0.4084,0.3208,0.5973,12.71,82.13,5.19,276.8,0.2628,0.746,0.3094,0.32,0.12,0,0.1084,low
1700,2022-04-04,Sidi Bouzid,35.04,9.48,sandy-loam,Pepper,4,2022,22.33,0.2251,0.1956,0.3687,19.31,61.08,5.32,529.1,0.8722,1.255,0.193,0.28,0.1,0,0.4294,mild
1701,2022-05-28,Nabeul,36.45,10.73,sandy,Potato,5,2022,31.01,0.182,0.1622,0.3068,25.19,41.62,3.31,571.7,1.8707,1.51,0.1007,0.18,0.06,1,0.7001,medium
1702,2023-12-20,Bizerte,37.27,9.87,loam,Pepper,12,2023,14.22,0.2571,0.2194,0.4126,11.74,71.56,1.17,208.1,0.3921,0.626,0.2357,0.32,0.12,0,0.4733,mild
1703,2021-05-06,Bizerte,37.27,9.87,loam,Potato,5,2021,23.62,0.5273,0.3899,0.721,24.6,62.34,0.68,630.9,1.165,1.565,0.2821,0.32,0.12,0,0.0014,low
1704,2022-09-19,Kairouan,35.67,10.1,clay-loam,Potato,9,2022,34.34,0.2353,0.2033,0.3829,31.92,57.88,4.62,594.1,1.9941,1.781,0.2874,0.36,0.18,0,0.3148,mild
1705,2023-05-07,Gafsa,34.43,8.78,sandy,Citrus,5,2023,27.55,0.1076,0.1003,0.191,22.98,43.18,3.32,711.5,1.5946,1.598,0.0969,0.18,0.06,1,0.5537,medium
1706,2021-11-16,Sidi Bouzid,35.04,9.48,sandy-loam,Wheat,11,2021,19.0,0.1957,0.173,0.3269,16.97,63.31,0.64,229.2,0.7097,0.774,0.1818,0.28,0.1,0,0.3556,mild
1707,2021-08-10,Kairouan,35.67,10.1,clay-loam,Olive,8,2021,30.21,0.2988,0.2491,0.467,30.3,57.22,3.77,815.4,1.8469,2.018,0.2937,0.36,0.18,0,0.0686,low
1708,2023-02-04,Sfax,34.74,10.76,sandy-loam,Olive,2,2023,12.27,0.2218,0.1931,0.3642,12.17,75.02,3.59,298.1,0.3544,0.76,0.2583,0.28,0.1,0,0.0933,low
1709,2021-10-09,Sidi Bouzid,35.04,9.48,sandy-loam,Potato,10,2021,22.51,0.6219,0.4394,0.8085,22.62,78.39,1.94,465.2,0.5933,1.281,0.2609,0.28,0.1,0,0.093,low
1710,2023-04-01,Sfax,34.74,10.76,sandy-loam,Potato,4,2023,16.9,0.4293,0.3336,0.6203,17.34,77.18,4.94,472.5,0.4519,1.122,0.2082,0.28,0.1,0,0.0405,low
1711,2023-09-08,Sidi Bouzid,35.04,9.48,sandy-loam,Potato,9,2023,34.02,0.1482,0.1348,0.2557,28.78,41.31,3.55,628.7,2.3216,1.716,0.1653,0.28,0.1,0,0.5579,medium
1712,2021-07-20,Nabeul,36.45,10.73,sandy,Pepper,7,2021,32.62,0.1362,0.1248,0.237,26.64,37.04,2.77,904.1,2.1975,1.963,0.0828,0.18,0.06,0,0.717,medium
1713,2021-02-19,Bizerte,37.27,9.87,loam,Barley,2,2021,10.53,0.2715,0.2298,0.4316,10.2,77.05,2.18,269.5,0.2855,0.675,0.2844,0.32,0.12,0,0.2207,low
1714,2023-12-11,Kairouan,35.67,10.1,clay-loam,Wheat,12,2023,11.75,0.3526,0.2853,0.533,12.41,86.84,5.37,161.7,0.1895,0.564,0.3336,0.36,0.18,0,0.0047,low
1715,2023-03-04,Gafsa,34.43,8.78,sandy,Wheat,3,2023,29.61,0.0604,0.058,0.1109,21.48,49.8,5.15,393.6,1.2854,1.145,0.0782,0.18,0.06,1,0.9051,extreme
1716,2023-03-24,Bizerte,37.27,9.87,loam,Citrus,3,2023,21.47,0.1302,0.1197,0.2274,17.15,61.17,0.29,427.5,0.7596,1.062,0.1867,0.32,0.12,1,0.705,medium
1717,2021-12-28,Kairouan,35.67,10.1,clay-loam,Pepper,12,2021,18.14,0.3298,0.2702,0.5056,17.4,92.0,1.94,231.8,0.159,0.787,0.3367,0.36,0.18,0,0.2256,low
1718,2022-05-26,Sfax,34.74,10.76,sandy-loam,Potato,5,2022,32.5,0.301,0.2505,0.4697,28.62,61.57,2.97,618.4,1.5058,1.696,0.1768,0.28,0.1,0,0.4613,mild
1719,2023-02-25,Sidi Bouzid,35.04,9.48,sandy-loam,Barley,2,2023,21.2,0.0876,0.0827,0.1577,16.55,64.48,1.72,293.4,0.669,0.865,0.1386,0.28,0.1,0,0.6256,medium
1720,2022-03-13,Nabeul,36.45,10.73,sandy,Pepper,3,2022,16.28,0.4214,0.3288,0.6117,17.17,78.64,5.96,398.1,0.4185,1.025,0.18,0.18,0.06,0,0.0179,low
1721,2021-02-11,Béja,36.73,9.18,loam,Wheat,2,2021,12.78,0.2262,0.1965,0.3703,11.27,63.83,4.36,338.1,0.4832,0.785,0.2504,0.32,0.12,0,0.3128,mild
1722,2022-09-03,Gafsa,34.43,8.78,sandy,Potato,9,2022,30.41,0.2751,0.2323,0.4364,30.31,68.48,3.64,524.0,1.3612,1.618,0.15,0.18,0.06,0,0.1168,low
1723,2021-08-14,Kairouan,35.67,10.1,clay-loam,Citrus,8,2021,30.33,0.2824,0.2375,0.4459,29.29,52.78,3.14,651.9,1.9232,1.767,0.3289,0.36,0.18,0,0.2014,low
1724,2021-07-16,Gabès,33.88,9.79,sandy,Barley,7,2021,38.68,0.1445,0.1317,0.2499,34.92,44.83,1.54,827.6,3.088,2.229,0.1091,0.18,0.06,0,0.383,mild
1725,2023-08-09,Béja,36.73,9.18,loam,Citrus,8,2023,27.69,0.2705,0.229,0.4303,27.66,61.85,3.5,801.0,1.4142,1.891,0.2674,0.32,0.12,0,0.1355,low
1726,2023-03-02,Béja,36.73,9.18,loam,Barley,3,2023,14.84,0.2044,0.1798,0.3394,12.32,68.39,0.61,342.5,0.4527,0.819,0.1974,0.32,0.12,0,0.4385,mild
1727,2021-02-11,Sidi Bouzid,35.04,9.48,sandy-loam,Pepper,2,2021,16.64,0.1813,0.1616,0.3057,14.44,77.59,4.61,293.8,0.3686,0.812,0.1851,0.28,0.1,0,0.3535,mild
1728,2021-01-20,Nabeul,36.45,10.73,sandy,Olive,1,2021,11.68,0.1687,0.1516,0.287,10.43,80.0,2.63,268.8,0.2527,0.68,0.1329,0.18,0.06,0,0.3383,mild
1729,2021-05-04,Gafsa,34.43,8.78,sandy,Potato,5,2021,33.08,0.4068,0.3198,0.5955,28.83,61.05,2.81,590.2,1.5452,1.665,0.1223,0.18,0.06,0,0.4897,mild
1730,2023-12-18,Sidi Bouzid,35.04,9.48,sandy-loam,Wheat,12,2023,24.11,0.0513,0.0496,0.0948,16.96,50.0,3.0,181.4,0.9665,0.688,0.1278,0.28,0.1,0,0.9202,extreme
1731,2021-09-19,Kairouan,35.67,10.1,clay-loam,Potato,9,2021,31.87,0.111,0.1033,0.1965,25.86,51.0,1.75,548.5,1.6334,1.503,0.2353,0.36,0.18,0,0.6807,medium
1732,2022-03-16,Kairouan,35.67,10.1,clay-loam,Tomato,3,2022,17.72,0.0155,0.0154,0.0295,11.83,44.76,1.32,340.6,0.7662,0.804,0.1989,0.36,0.18,1,0.8224,high
1733,2022-11-25,Nabeul,36.45,10.73,sandy,Barley,11,2022,15.13,0.1942,0.1718,0.3247,13.34,62.76,1.83,305.4,0.5705,0.8,0.1145,0.18,0.06,0,0.3727,mild
1734,2022-06-03,Gafsa,34.43,8.78,sandy,Potato,6,2022,34.98,0.1298,0.1194,0.2268,28.84,46.65,4.97,809.3,2.1174,1.95,0.1005,0.18,0.06,0,0.6609,medium
1735,2021-01-13,Bizerte,37.27,9.87,loam,Pepper,1,2021,10.52,0.2723,0.2303,0.4327,10.19,85.15,4.93,199.4,0.1848,0.581,0.2586,0.32,0.12,0,0.1975,low
1736,2022-05-07,Bizerte,37.27,9.87,loam,Barley,5,2022,26.83,0.1248,0.1151,0.2188,21.3,47.13,0.87,730.3,1.339,1.552,0.1585,0.32,0.12,1,0.7421,medium
1737,2023-09-15,Gafsa,34.43,8.78,sandy,Wheat,9,2023,38.91,0.0201,0.0198,0.0381,30.14,29.78,2.62,693.0,3.003,1.854,0.0656,0.18,0.06,1,0.7723,high
1738,2022-11-05,Sidi Bouzid,35.04,9.48,sandy-loam,Potato,11,2022,19.62,0.0949,0.0892,0.17,14.1,58.45,4.65,315.4,0.6686,0.833,0.1265,0.28,0.1,1,0.7215,medium
1739,2021-04-16,Nabeul,36.45,10.73,sandy,Tomato,4,2021,26.57,0.01,0.0099,0.0191,19.2,50.0,5.0,479.9,1.1124,1.191,0.0569,0.18,0.06,0,0.9649,extreme
1740,2023-09-22,Kairouan,35.67,10.1,clay-loam,Pepper,9,2023,33.4,0.3653,0.2936,0.548,31.89,64.7,5.63,592.2,1.6683,1.777,0.3261,0.36,0.18,0,0.2299,low
1741,2023-03-16,Gafsa,34.43,8.78,sandy,Wheat,3,2023,16.46,0.3231,0.2657,0.4974,13.98,63.65,1.23,429.0,0.5804,0.967,0.1197,0.18,0.06,0,0.3613,mild
1742,2023-09-02,Sfax,34.74,10.76,sandy-loam,Wheat,9,2023,32.6,0.1545,0.14,0.2653,27.27,38.63,0.55,705.4,2.2229,1.759,0.1826,0.28,0.1,0,0.5702,medium
1743,2023-08-24,Nabeul,36.45,10.73,sandy,Potato,8,2023,30.09,0.232,0.2008,0.3783,27.87,44.22,0.83,898.1,2.0923,2.011,0.1345,0.18,0.06,0,0.3498,mild
1744,2022-12-07,Nabeul,36.45,10.73,sandy,Citrus,12,2022,19.34,0.0989,0.0927,0.1766,14.27,50.0,3.95,223.4,0.8135,0.704,0.0861,0.18,0.06,0,0.7751,high
1745,2021-02-10,Béja,36.73,9.18,loam,Potato,2,2021,16.49,0.3614,0.2911,0.5435,16.41,85.52,3.05,345.5,0.2703,0.934,0.2959,0.32,0.12,0,0.1381,low
1746,2022-01-17,Béja,36.73,9.18,loam,Olive,1,2022,16.17,0.1344,0.1232,0.234,15.42,80.0,2.81,238.1,0.3505,0.753,0.2175,0.32,0.12,0,0.2456,mild
1747,2022-11-28,Sfax,34.74,10.76,sandy-loam,Tomato,11,2022,18.27,0.1766,0.1579,0.2988,15.93,68.65,4.79,247.2,0.5676,0.779,0.1678,0.28,0.1,0,0.4056,mild
1748,2022-04-18,Kairouan,35.67,10.1,clay-loam,Potato,4,2022,25.35,0.1517,0.1377,0.2611,20.55,53.96,6.0,622.2,1.1139,1.406,0.2263,0.36,0.18,1,0.6621,medium
1749,2023-05-21,Béja,36.73,9.18,loam,Barley,5,2023,20.39,0.3712,0.2974,0.5549,19.73,65.93,1.68,552.1,0.7834,1.296,0.2407,0.32,0.12,0,0.1785,low
1750,2022-10-26,Sidi Bouzid,35.04,9.48,sandy-loam,Wheat,10,2022,20.45,0.3453,0.2805,0.5243,20.98,69.37,0.9,357.1,0.7607,1.077,0.2662,0.28,0.1,0,0.0234,low
1751,2022-11-24,Bizerte,37.27,9.87,loam,Olive,11,2022,22.45,0.0394,0.0383,0.0735,19.07,60.27,3.91,332.3,0.8768,0.987,0.1666,0.32,0.12,0,0.582,medium
1752,2021-07-19,Gafsa,34.43,8.78,sandy,Tomato,7,2021,33.72,0.2739,0.2315,0.4348,29.05,41.21,4.04,758.4,2.3619,1.896,0.1058,0.18,0.06,0,0.4638,mild
1753,2023-04-10,Gafsa,34.43,8.78,sandy,Tomato,4,2023,26.53,0.1559,0.1411,0.2675,21.83,58.85,2.6,520.9,1.0767,1.329,0.0993,0.18,0.06,1,0.5924,medium
1754,2022-09-24,Sidi Bouzid,35.04,9.48,sandy-loam,Pepper,9,2022,27.37,0.2695,0.2283,0.429,28.11,63.23,5.45,554.7,1.3987,1.589,0.2221,0.28,0.1,0,0.0402,low
1755,2021-12-08,Kairouan,35.67,10.1,clay-loam,Tomato,12,2021,20.92,0.095,0.0893,0.1702,17.05,65.0,5.63,229.3,0.6803,0.775,0.2212,0.36,0.18,1,0.5699,medium
1756,2022-01-10,Sfax,34.74,10.76,sandy-loam,Potato,1,2022,19.39,0.243,0.209,0.3935,16.97,70.99,4.13,246.9,0.5612,0.803,0.2019,0.28,0.1,0,0.3711,mild
1757,2023-10-15,Kairouan,35.67,10.1,clay-loam,Pepper,10,2023,27.76,0.0894,0.0843,0.1607,22.71,49.88,3.71,455.4,1.3833,1.27,0.2145,0.36,0.18,1,0.6453,medium
1758,2023-06-16,Kairouan,35.67,10.1,clay-loam,Potato,6,2023,28.88,0.3019,0.2512,0.4708,28.11,64.24,4.88,831.7,1.3606,1.946,0.3124,0.36,0.18,0,0.1599,low
